date	hive1812	hive1813	hive1820	hive1824
9/3/2018 11:40	48.50880186	34.98241175	40.59702644	42.28256651
9/3/2018 11:45	48.50485418	34.97963466	40.59702644	42.28911571
9/3/2018 11:50	48.51450405	34.98241175	40.59147032	42.28780587
9/3/2018 11:55	48.52503119	34.97222908	40.60258257	42.29042555
9/3/2018 12:00	48.53336517	34.97500617	40.60258257	42.30003105
9/3/2018 12:05	48.5509104	34.97084053	40.60258257	42.30789009
9/3/2018 12:10	48.53468107	34.96528635	40.60258257	42.31050977
9/3/2018 12:15	48.56582385	34.9638978	40.60674967	42.32011527
9/3/2018 12:20	48.5737192	34.96112071	40.60536063	42.31749559
9/3/2018 12:25	48.57240331	34.96112071	40.60674967	42.33234044
9/3/2018 12:30	48.57635098	34.95510368	40.60119354	42.33234044
9/3/2018 12:35	48.57898277	34.95232659	40.60119354	42.3375798
9/3/2018 12:40	48.58863264	34.94954949	40.60258257	42.34150932
9/3/2018 12:45	48.59258032	34.94075537	40.59980451	42.34849514
9/3/2018 12:50	48.60223019	34.94816095	40.59841547	42.34980498
9/3/2018 12:55	48.60617787	34.94399531	40.60119354	42.3537345
9/3/2018 13:00	48.63293434	34.93797828	40.59841547	42.3537345
9/3/2018 13:05	48.63293434	34.93658973	40.60536063	42.35766402
9/3/2018 13:10	48.63995243	34.93103555	40.60258257	42.35242466
9/3/2018 13:15	48.64784779	34.929647	40.61554687	42.35504434
9/3/2018 13:20	48.65179546	34.92686991	40.60999074	42.35766402
9/3/2018 13:25	48.66670891	34.92825845	40.61832493	42.36421322
9/3/2018 13:30	48.673727	34.92224142	40.61832493	42.37119904
9/3/2018 13:35	48.68425413	34.92825845	40.61415784	42.37250888
9/3/2018 13:40	48.69653579	34.92409282	40.6169359	42.38604389
9/3/2018 13:45	48.7237309	34.92085288	40.62388106	42.39783246
9/3/2018 13:50	48.75180326	34.93242409	40.63545632	42.41835329
9/3/2018 13:55	48.77198027	34.92825845	40.64517955	42.43712767
9/3/2018 14:00	48.80838662	34.92686991	40.66694104	42.45022607
9/3/2018 14:05	48.85444284	34.929647	40.68407244	42.47336658
9/3/2018 14:10	48.87198807	34.929647	40.68823953	42.4772961
9/3/2018 14:15	48.87725164	34.92224142	40.67666427	42.47860594
9/3/2018 14:20	48.8667245	34.92825845	40.6738862	42.4772961
9/3/2018 14:25	48.84610886	34.92548136	40.66833008	42.46245124
9/3/2018 14:30	48.82461595	34.92085288	40.65119868	42.45721188
9/3/2018 14:35	48.8110184	34.92224142	40.63962342	42.44367687
9/3/2018 14:40	48.80049127	34.90835596	40.62712213	42.43712767
9/3/2018 14:45	48.78689371	34.9125216	40.61971396	42.43843751
9/3/2018 14:50	48.76540081	34.90835596	40.58545118	42.43014185
9/3/2018 14:55	48.74785558	34.89956184	40.56970882	42.41267731
9/3/2018 15:00	48.74259201	34.88984201	40.54146517	42.39652262
9/3/2018 15:05	48.70443114	34.88984201	40.55304044	42.37250888
9/3/2018 15:10	48.68995633	34.87688225	40.58267311	42.35766402
9/3/2018 15:15	48.69258812	34.88243644	40.59841547	42.34019948
9/3/2018 15:20	48.68864044	34.87549371	40.60119354	42.32535463
9/3/2018 15:25	48.70750156	34.86993952	40.6039716	42.3602837
9/3/2018 15:30	48.72767857	34.85697976	40.60119354	42.29872121
9/3/2018 15:35	48.72197637	34.85559121	40.59147032	42.26772165
9/3/2018 15:40	48.73294214	34.85281412	40.59285935	42.24763744
9/3/2018 15:45	48.7395216	34.85281412	40.59563741	42.23541226
9/3/2018 15:50	48.7395216	34.84864848	40.59285935	42.24894728
9/3/2018 15:55	48.74127612	34.84402	40.59147032	42.24894728
9/3/2018 16:00	48.74259201	34.83291163	40.59841547	42.25025712
9/3/2018 16:05	48.75180326	34.81439768	40.59008128	42.26510197
9/3/2018 16:10	48.77768247	34.79449519	40.58267311	42.27732715
9/3/2018 16:15	48.80312305	34.80143792	40.58128408	42.30265073
9/3/2018 16:20	48.81935239	34.81162059	40.57711699	42.30919993
9/3/2018 16:25	48.84347707	34.81717477	40.59147032	42.31618575
9/3/2018 16:30	48.85444284	34.81439768	40.58267311	42.32666447
9/3/2018 16:35	48.87461985	34.80838065	40.59008128	42.34150932
9/3/2018 16:40	48.89348097	34.79866082	40.58822924	42.34150932
9/3/2018 16:45	48.9110262	34.79588373	40.59008128	42.3602837
9/3/2018 16:50	48.92593964	34.79310664	40.59980451	42.36290338
9/3/2018 16:55	48.95445064	34.79310664	40.59980451	42.38473405
9/3/2018 17:00	48.97199587	34.78847815	40.61137977	42.40219859
9/3/2018 17:05	48.99612056	34.79125525	40.61971396	42.42228281
9/3/2018 17:10	49.01761346	34.78570106	40.62851116	42.45022607
9/3/2018 17:15	49.03910636	34.79125525	40.63962342	42.4707469
9/3/2018 17:20	49.05972201	34.79310664	40.65258771	42.48515514
9/3/2018 17:25	49.07858313	34.7898667	40.66092191	42.49607048
9/3/2018 17:30	49.09042615	34.78708961	40.64980965	42.50829566
9/3/2018 17:35	49.10139192	34.7898667	40.68407244	42.52314051
9/3/2018 17:40	49.11367358	34.79125525	40.69518469	42.53623891
9/3/2018 17:45	49.12551661	34.79125525	40.70259286	42.56330895
9/3/2018 17:50	49.13779827	34.7898667	40.71092705	42.58208333
9/3/2018 17:55	49.14306184	34.79727228	40.71648318	42.59692818
9/3/2018 18:00	49.14569362	34.79449519	40.72528038	42.61439272
9/3/2018 18:05	49.15139582	34.79866082	40.72944747	42.62923758
9/3/2018 18:10	49.1553435	34.79866082	40.7350036	42.63840646
9/3/2018 18:15	49.15665939	34.80282646	40.73639263	42.64801195
9/3/2018 18:20	49.15665939	34.80421501	40.74241177	42.64932179
9/3/2018 18:25	49.15665939	34.80421501	40.74241177	42.655871
9/3/2018 18:30	49.1553435	34.8069921	40.7438008	42.65849068
9/3/2018 18:35	49.15139582	34.8069921	40.74518983	42.6624202
9/3/2018 18:40	49.15007993	34.8069921	40.7438008	42.66111036
9/3/2018 18:45	49.14876404	34.80560355	40.73778166	42.65849068
9/3/2018 18:50	49.14569362	34.8069921	40.7438008	42.65849068
9/3/2018 18:55	49.14437773	34.80976919	40.73963371	42.655871
9/3/2018 19:00	49.14306184	34.81162059	40.73963371	42.65456115
9/3/2018 19:05	49.14043005	34.8069921	40.73963371	42.64932179
9/3/2018 19:10	49.13779827	34.80838065	40.73778166	42.64670211
9/3/2018 19:15	49.13516648	34.8069921	40.73639263	42.64495566
9/3/2018 19:20	49.1325347	34.80282646	40.73361457	42.63840646
9/3/2018 19:25	49.12156893	34.80560355	40.72944747	42.63447694
9/3/2018 19:30	49.12814839	34.80421501	40.72805844	42.63185726
9/3/2018 19:35	49.12156893	34.80421501	40.72666941	42.63054742
9/3/2018 19:40	49.12420072	34.80421501	40.72805844	42.6235616
9/3/2018 19:45	49.12156893	34.80421501	40.72389135	42.61177304
9/3/2018 19:50	49.11762126	34.80004937	40.72528038	42.61832224
9/3/2018 19:55	49.11498947	34.8069921	40.71926124	42.61308288
9/3/2018 20:00	49.11498947	34.80143792	40.72111328	42.61177304
9/3/2018 20:05	49.10139192	34.79866082	40.71648318	42.60347738
9/3/2018 20:10	49.11060317	34.80282646	40.71231608	42.60609706
9/3/2018 20:15	49.10665549	34.79588373	40.71092705	42.60216754
9/3/2018 20:20	49.1053396	34.79727228	40.71092705	42.59561834
9/3/2018 20:25	49.1053396	34.79727228	40.70953802	42.5943085
9/3/2018 20:30	49.09876014	34.79449519	40.70814899	42.58994237
9/3/2018 20:35	49.09481246	34.79588373	40.70814899	42.58863253
9/3/2018 20:40	49.09481246	34.79310664	40.70537092	42.58470301
9/3/2018 20:45	49.08647848	34.79310664	40.70074082	42.58732269
9/3/2018 20:50	49.08516259	34.79125525	40.70074082	42.58077348
9/3/2018 20:55	49.08911026	34.79125525	40.68823953	42.58208333
9/3/2018 21:00	49.08647848	34.79449519	40.59563741	42.57684396
9/3/2018 21:05	49.0825308	34.79125525	40.69657372	42.57509751
9/3/2018 21:10	49.08121491	34.79310664	40.69518469	42.57116799
9/3/2018 21:15	49.07726723	34.79125525	40.69101759	42.56854831
9/3/2018 21:20	49.07419682	34.79125525	40.68962856	42.56723847
9/3/2018 21:25	49.07288093	34.79125525	40.68962856	42.55501329
9/3/2018 21:30	49.07288093	34.79125525	40.68962856	42.55501329
9/3/2018 21:35	49.06893325	34.79125525	40.68823953	42.55239361
9/3/2018 21:40	49.06893325	34.79125525	40.68546147	42.55108377
9/3/2018 21:45	49.06498557	34.78847815	40.68546147	42.54846409
9/3/2018 21:50	49.06498557	34.78847815	40.68222039	42.54846409
9/3/2018 21:55	49.0610379	34.78847815	40.6780533	42.54584441
9/3/2018 22:00	49.05796748	34.78847815	40.68083136	42.54322473
9/3/2018 22:05	49.05665159	34.78708961	40.67666427	42.54060505
9/3/2018 22:10	49.05401981	34.78847815	40.6738862	42.5388586
9/3/2018 22:15	49.05270391	34.78570106	40.67666427	42.53623891
9/3/2018 22:20	49.05270391	34.78153542	40.66971911	42.53361923
9/3/2018 22:25	49.03910636	34.78431252	40.66833008	42.53099955
9/3/2018 22:30	49.04042226	34.78153542	40.66694104	42.52968971
9/3/2018 22:35	49.04612445	34.78431252	40.67110814	42.52837987
9/3/2018 22:40	49.04217678	34.78153542	40.66694104	42.52837987
9/3/2018 22:45	49.04042226	34.78431252	40.66092191	42.52707003
9/3/2018 22:50	49.04042226	34.78431252	40.66555201	42.52139406
9/3/2018 22:55	49.04042226	34.78014688	40.66231094	42.51877438
9/3/2018 23:00	49.03647458	34.78431252	40.65953287	42.52008422
9/3/2018 23:05	49.03384279	34.78431252	40.66369997	42.51877438
9/3/2018 23:10	49.0325269	34.78431252	40.65814384	42.51222518
9/3/2018 23:15	49.03121101	34.78431252	40.65675481	42.51222518
9/3/2018 23:20	49.03121101	34.78153542	40.65536578	42.50829566
9/3/2018 23:25	49.02726333	34.78153542	40.65536578	42.50698581
9/3/2018 23:30	49.02726333	34.78431252	40.65397675	42.50698581
9/3/2018 23:35	49.02287703	34.78431252	40.65119868	42.50392952
9/3/2018 23:40	49.02287703	34.78153542	40.64842062	42.50261968
9/3/2018 23:45	49.02156114	34.78292397	40.64703159	42.49607048
9/3/2018 23:50	49.02024524	34.78292397	40.64703159	42.5
9/3/2018 23:55	49.02024524	34.78153542	40.64842062	42.49607048
9/4/2018 0:00	49.01629757	34.78153542	40.64379051	42.49476064
9/4/2018 0:05	49.01629757	34.78431252	40.64517955	42.49214096
9/4/2018 0:10	49.01498167	34.78292397	40.64101245	42.49214096
9/4/2018 0:15	49.01234989	34.78431252	40.64101245	42.48821144
9/4/2018 0:20	49.01366578	34.78431252	40.63823439	42.48821144
9/4/2018 0:25	49.011034	34.78431252	40.64101245	42.48646498
9/4/2018 0:30	49.011034	34.78153542	40.63962342	42.48646498
9/4/2018 0:35	49.00971811	34.78292397	40.64101245	42.48253546
9/4/2018 0:40	49.00840221	34.78292397	40.63962342	42.48122562
9/4/2018 0:45	49.00270002	34.78153542	40.63962342	42.47860594
9/4/2018 0:50	49.00270002	34.78153542	40.63823439	42.4772961
9/4/2018 0:55	49.00270002	34.78153542	40.63684535	42.47467642
9/4/2018 1:00	49.00138412	34.78292397	40.63406729	42.47336658
9/4/2018 1:05	48.99743645	34.78014688	40.63267826	42.4707469
9/4/2018 1:10	48.99743645	34.78153542	40.63267826	42.46900045
9/4/2018 1:15	48.99348877	34.78431252	40.63128923	42.46900045
9/4/2018 1:20	48.99480466	34.78153542	40.62851116	42.46900045
9/4/2018 1:25	48.99085699	34.78153542	40.63128923	42.46507093
9/4/2018 1:30	48.99085699	34.78153542	40.62712213	42.4611414
9/4/2018 1:35	48.98954109	34.78014688	40.62712213	42.4611414
9/4/2018 1:40	48.98954109	34.78014688	40.62527009	42.46245124
9/4/2018 1:45	48.98778657	34.78014688	40.62712213	42.45852172
9/4/2018 1:50	48.98515479	34.78014688	40.62527009	42.45590204
9/4/2018 1:55	48.97199587	34.78014688	40.62388106	42.45721188
9/4/2018 2:00	48.98120711	34.78014688	40.62388106	42.4545922
9/4/2018 2:05	48.97989122	34.78014688	40.62249203	42.45022607
9/4/2018 2:10	48.97989122	34.78014688	40.62249203	42.44891623
9/4/2018 2:15	48.97462765	34.78014688	40.62110299	42.44498671
9/4/2018 2:20	48.97594354	34.78014688	40.61832493	42.44236703
9/4/2018 2:25	48.97331176	34.77736979	40.61832493	42.43974735
9/4/2018 2:30	48.97199587	34.78014688	40.61554687	42.44105719
9/4/2018 2:35	48.96892545	34.78014688	40.6127688	42.43712767
9/4/2018 2:40	48.96892545	34.78014688	40.61415784	42.43712767
9/4/2018 2:45	48.96497778	34.78014688	40.61137977	42.43407137
9/4/2018 2:50	48.96497778	34.78014688	40.60999074	42.43276153
9/4/2018 2:55	48.96497778	34.77736979	40.6127688	42.43014185
9/4/2018 3:00	48.9610301	34.77736979	40.60999074	42.43014185
9/4/2018 3:05	48.95971421	34.78014688	40.60860171	42.43014185
9/4/2018 3:10	48.95971421	34.77875833	40.60860171	42.42883201
9/4/2018 3:15	48.95708242	34.78014688	40.60999074	42.42621233
9/4/2018 3:20	48.95708242	34.77736979	40.60999074	42.42490249
9/4/2018 3:25	48.95576653	34.78014688	40.60536063	42.42359265
9/4/2018 3:30	48.95445064	34.78014688	40.60536063	42.42097297
9/4/2018 3:35	48.95313475	34.77875833	40.60674967	42.41966313
9/4/2018 3:40	48.95006433	34.77736979	40.6039716	42.41835329
9/4/2018 3:45	48.95138022	34.77736979	40.6039716	42.41835329
9/4/2018 3:50	48.94743255	34.77736979	40.6039716	42.41660683
9/4/2018 3:55	48.94743255	34.77736979	40.60119354	42.41136747
9/4/2018 4:00	48.94348487	34.77459269	40.60119354	42.41136747
9/4/2018 4:05	48.94348487	34.77736979	40.59702644	42.40743795
9/4/2018 4:10	48.94348487	34.77736979	40.59980451	42.40743795
9/4/2018 4:15	48.94216898	34.77598124	40.59841547	42.40743795
9/4/2018 4:20	48.9395372	34.77459269	40.59841547	42.40350843
9/4/2018 4:25	48.78557782	34.77598124	40.59424838	42.40350843
9/4/2018 4:30	48.93120321	34.77598124	40.59424838	42.40219859
9/4/2018 4:35	48.93558952	34.77598124	40.59147032	42.39783246
9/4/2018 4:40	48.933835	34.77598124	40.59147032	42.39783246
9/4/2018 4:45	48.93120321	34.77459269	40.59147032	42.39652262
9/4/2018 4:50	48.92988732	34.77598124	40.59285935	42.39521278
9/4/2018 4:55	48.92988732	34.77736979	40.59008128	42.39521278
9/4/2018 5:00	48.92988732	34.77736979	40.59008128	42.39521278
9/4/2018 5:05	48.92725554	34.77459269	40.58822924	42.3925931
9/4/2018 5:10	48.92593964	34.77598124	40.58684021	42.38997342
9/4/2018 5:15	48.92462375	34.77459269	40.58545118	42.38735373
9/4/2018 5:20	48.92199197	34.77598124	40.58406215	42.38473405
9/4/2018 5:25	48.92199197	34.77459269	40.58545118	42.38473405
9/4/2018 5:30	48.91936018	34.77459269	40.58267311	42.38342421
9/4/2018 5:35	48.91628977	34.77459269	40.57989505	42.38342421
9/4/2018 5:40	48.91497388	34.7727413	40.57989505	42.38036792
9/4/2018 5:45	48.91497388	34.7727413	40.57989505	42.37905808
9/4/2018 5:50	48.91234209	34.7727413	40.57850602	42.3764384
9/4/2018 5:55	48.9110262	34.7727413	40.57572796	42.37512856
9/4/2018 6:00	48.90839442	34.7727413	40.57294989	42.37250888
9/4/2018 6:05	48.90444674	34.7727413	40.56554172	42.3698892
9/4/2018 6:10	48.90181496	34.7727413	40.54146517	42.344129
9/4/2018 6:15	48.89742865	34.7727413	40.52016668	42.31880543
9/4/2018 6:20	48.88690151	34.7727413	40.51599959	42.30527041
9/4/2018 6:25	48.87856753	34.76996421	40.51136948	42.30134089
9/4/2018 6:30	48.87725164	34.76996421	40.50720239	42.29173539
9/4/2018 6:35	48.87330396	34.76996421	40.4988682	42.27994683
9/4/2018 6:40	48.87330396	34.76857566	40.49146003	42.27034133
9/4/2018 6:45	48.87067218	34.76996421	40.4988682	42.26903149
9/4/2018 6:50	48.87067218	34.76857566	40.50025723	42.26903149
9/4/2018 6:55	48.87198807	34.76718711	40.50581336	42.27427086
9/4/2018 7:00	48.86935629	34.76579857	40.50581336	42.27732715
9/4/2018 7:05	48.86804039	34.76441002	40.50581336	42.27034133
9/4/2018 7:10	48.85444284	34.76163293	40.50303529	42.26379213
9/4/2018 7:15	48.85312695	34.75746729	40.49562712	42.26248229
9/4/2018 7:20	48.85444284	34.75607875	40.4988682	42.26117245
9/4/2018 7:25	48.84917927	34.75607875	40.50025723	42.26641181
9/4/2018 7:30	48.84610886	34.75006171	40.50581336	42.26641181
9/4/2018 7:35	48.84479297	34.75006171	40.51136948	42.2755807
9/4/2018 7:40	48.84084529	34.74867317	40.51599959	42.27863699
9/4/2018 7:45	48.84084529	34.74589608	40.51877765	42.28387635
9/4/2018 7:50	48.83294994	34.74450753	40.52572281	42.29173539
9/4/2018 7:55	48.83426583	34.74173044	40.52294475	42.29872121
9/4/2018 8:00	48.82856363	34.7375648	40.52572281	42.30396057
9/4/2018 8:05	48.82593185	34.73432486	40.52016668	42.30789009
9/4/2018 8:10	48.82593185	34.73293631	40.52155572	42.30789009
9/4/2018 8:15	48.82330006	34.7204394	40.51877765	42.30919993
9/4/2018 8:20	48.81803649	34.7204394	40.51136948	42.31050977
9/4/2018 8:25	48.81803649	34.71442236	40.50025723	42.31225622
9/4/2018 8:30	48.80838662	34.71303382	40.50581336	42.30265073
9/4/2018 8:35	48.80312305	34.71164527	40.50303529	42.30003105
9/4/2018 8:40	48.79785948	34.70747963	40.50164626	42.29304523
9/4/2018 8:45	48.78820961	34.703314	40.49747916	42.29304523
9/4/2018 8:50	48.77461206	34.703314	40.49284906	42.28780587
9/4/2018 8:55	48.77461206	34.69868551	40.49423809	42.28256651
9/4/2018 9:00	48.7667167	34.69590842	40.49146003	42.28125667
9/4/2018 9:05	48.76013724	34.69174278	40.48868196	42.27863699
9/4/2018 9:10	48.7395216	34.69590842	40.49146003	42.27863699
9/4/2018 9:15	48.7167128	34.69174278	40.48034777	42.2755807
9/4/2018 9:20	48.70750156	34.69313133	40.4817368	42.27732715
9/4/2018 9:25	48.69785168	34.69451987	40.4817368	42.27732715
9/4/2018 9:30	48.64390011	34.69451987	40.47432863	42.27732715
9/4/2018 9:35	48.60354609	34.69174278	40.45441918	42.26903149
9/4/2018 9:40	48.58731675	34.69451987	40.44330692	42.2528768
9/4/2018 9:45	48.54257642	34.68202296	40.43450972	42.22886306
9/4/2018 9:50	48.53073339	34.69035423	40.43450972	42.22493354
9/4/2018 9:55	48.5294175	34.69729696	40.43450972	42.21532804
9/4/2018 10:00	48.52634708	34.69590842	40.43867682	42.20441271
9/4/2018 10:05	48.52239941	34.69035423	40.44191789	42.20048319
9/4/2018 10:10	48.51845173	34.68757714	40.44469596	42.19000446
9/4/2018 10:15	48.52503119	34.68480005	40.44191789	42.18301865
9/4/2018 10:20	48.52503119	34.68202296	40.43867682	42.18432849
9/4/2018 10:25	48.53073339	34.67878302	40.43173166	42.18170881
9/4/2018 10:30	48.55222629	34.67461738	40.44886305	42.17646945
9/4/2018 10:35	48.55880575	34.67461738	40.44747402	42.18039897
9/4/2018 10:40	48.56582385	34.66767465	40.44608499	42.18301865
9/4/2018 10:45	48.57898277	34.66906319	40.44886305	42.18563833
9/4/2018 10:50	48.59258032	34.6662861	40.45441918	42.207469
9/4/2018 10:55	48.58863264	34.66350901	40.45441918	42.207469
9/4/2018 11:00	48.6009143	34.65749198	40.45719724	42.20877884
9/4/2018 11:05	48.60354609	34.65749198	40.45719724	42.2367221
9/4/2018 11:10	48.60617787	34.65332634	40.45858627	42.2463276
9/4/2018 11:15	48.61144144	34.65610343	40.45580821	42.25418664
9/4/2018 11:20	48.61012555	34.65471489	40.46877251	42.25680632
9/4/2018 11:25	48.63425023	34.65193779	40.48034777	42.27427086
9/4/2018 11:30	48.65179546	34.64638361	40.47895874	42.28649603
9/4/2018 11:35	48.64916368	34.64638361	40.4771067	42.29042555
9/4/2018 11:40	48.65486588	34.64638361	40.46877251	42.29042555
9/4/2018 11:45	48.66670891	34.64175512	40.49562712	42.31050977
9/4/2018 11:50	48.68162235	34.63897803	40.50164626	42.30919993
9/4/2018 11:55	48.69653579	34.63481239	40.50303529	42.33234044
9/4/2018 12:00	48.70618567	34.64036658	40.50581336	42.3375798
9/4/2018 12:05	48.7180287	34.64175512	40.51275851	42.34980498
9/4/2018 12:10	48.7237309	34.64036658	40.51136948	42.35504434
9/4/2018 12:15	48.74127612	34.64360652	40.51275851	42.37250888
9/4/2018 12:20	48.74785558	34.64036658	40.51738862	42.38473405
9/4/2018 12:25	48.75575094	34.64360652	40.52711184	42.39521278
9/4/2018 12:30	48.75575094	34.64638361	40.52988991	42.40874779
9/4/2018 12:35	48.76013724	34.64360652	40.53127894	42.41005763
9/4/2018 12:40	48.77592795	34.64036658	40.52572281	42.41529699
9/4/2018 12:45	48.78426193	34.64360652	40.53452001	42.43014185
9/4/2018 12:50	48.80312305	34.63758948	40.54424323	42.42752217
9/4/2018 12:55	48.80970251	34.63897803	40.5470213	42.43974735
9/4/2018 13:00	48.83821351	34.63897803	40.56693075	42.44629655
9/4/2018 13:05	48.8610223	34.63481239	40.58267311	42.47598626
9/4/2018 13:10	48.87067218	34.63481239	40.58684021	42.47991578
9/4/2018 13:15	48.8895333	34.63481239	40.59980451	42.48821144
9/4/2018 13:20	48.90576263	34.63897803	40.60119354	42.5
9/4/2018 13:25	48.93558952	34.63481239	40.6169359	42.52008422
9/4/2018 13:30	48.96760956	34.63481239	40.62110299	42.52707003
9/4/2018 13:35	48.97989122	34.64036658	40.63684535	42.55632313
9/4/2018 13:40	49.011034	34.62648112	40.65258771	42.56330895
9/4/2018 13:45	49.03121101	34.64036658	40.66833008	42.59823802
9/4/2018 13:50	49.07156503	34.65888052	40.69240663	42.6170124
9/4/2018 13:55	49.09612835	34.65610343	40.69796275	42.62225176
9/4/2018 14:00	49.08779437	34.62925821	40.70398189	42.6235616
9/4/2018 14:05	49.11060317	34.64499506	40.67527523	42.62618128
9/4/2018 14:10	49.12156893	34.64036658	40.69518469	42.6331671
9/4/2018 14:15	49.13516648	34.65193779	40.70074082	42.63185726
9/4/2018 14:20	49.15665939	34.63758948	40.70814899	42.64495566
9/4/2018 14:25	49.16630926	34.64638361	40.69935179	42.67857489
9/4/2018 14:30	49.16192296	34.64360652	40.70537092	42.68556071
9/4/2018 14:35	49.18517038	34.65332634	40.71509415	42.68556071
9/4/2018 14:40	49.16894105	34.63481239	40.70814899	42.68163119
9/4/2018 14:45	49.16455474	34.63758948	40.68823953	42.69080007
9/4/2018 14:50	49.16060706	34.63342385	40.68222039	42.68687055
9/4/2018 14:55	49.15007993	34.61907554	40.64842062	42.66809617
9/4/2018 15:00	49.14437773	34.61352135	40.60999074	42.67071585
9/4/2018 15:05	49.1268325	34.61629844	40.58128408	42.67071585
9/4/2018 15:10	49.07989902	34.5977845	40.54424323	42.65718084
9/4/2018 15:15	49.03384279	34.58621328	40.53590904	42.63185726
9/4/2018 15:20	48.97725944	34.57371637	40.54979936	42.59954786
9/4/2018 15:25	49.00971811	34.59639595	40.58684021	42.6008577
9/4/2018 15:30	49.01498167	34.60796717	40.64842062	42.60871674
9/4/2018 15:35	49.0610379	34.61629844	40.70074082	42.61832224
9/4/2018 15:40	49.11762126	34.61907554	40.70953802	42.6235616
9/4/2018 15:45	49.15139582	34.6149099	40.72666941	42.64932179
9/4/2018 15:50	49.19438163	34.6662861	40.75491306	42.69341975
9/4/2018 15:55	49.2483332	34.73154777	40.79334294	42.7567287
9/4/2018 16:00	49.2983371	34.78014688	40.83918099	42.81829119
9/4/2018 16:05	49.34000702	34.82689459	40.88455602	42.8414317
9/4/2018 16:10	49.3711498	34.86392249	40.91465171	42.8706848
9/4/2018 16:15	49.37641337	34.87688225	40.92020784	42.88160014
9/4/2018 16:20	49.38869502	34.89400765	40.93317214	42.89513516
9/4/2018 16:25	49.42378548	34.929647	40.95863772	42.92875439
9/4/2018 16:30	49.43211946	34.92548136	40.97160202	42.94490909
9/4/2018 16:35	49.42641726	34.91668724	40.96465686	42.9256981
9/4/2018 16:40	49.41852191	34.90557887	40.94613643	42.91521937
9/4/2018 16:45	49.41325834	34.89956184	40.9401173	42.89906468
9/4/2018 16:50	49.40492436	34.8953962	40.93178311	42.88945918
9/4/2018 16:55	49.3983449	34.89123056	40.92437494	42.88552966
9/4/2018 17:00	49.39571312	34.88382498	40.91465171	42.8802903
9/4/2018 17:05	49.39395859	34.87549371	40.91326268	42.8706848
9/4/2018 17:10	49.37948378	34.85975685	40.90307645	42.86675528
9/4/2018 17:15	49.37641337	34.86531103	40.89752032	42.86544544
9/4/2018 17:20	49.37246569	34.8611454	40.88918613	42.84667107
9/4/2018 17:25	49.37641337	34.71164527	40.8748328	42.85889624
9/4/2018 17:30	49.37378158	34.84864848	40.88177796	42.85453011
9/4/2018 17:35	49.36983391	34.83707726	40.88038893	42.85583995
9/4/2018 17:40	49.36851801	34.85003703	40.88038893	42.85060059
9/4/2018 17:45	49.36720212	34.83568872	40.87344377	42.84798091
9/4/2018 17:50	49.36457034	34.83430017	40.86464657	42.84667107
9/4/2018 17:55	49.36062266	34.83430017	40.8660356	42.84274154
9/4/2018 18:00	49.35755225	34.83013453	40.85909044	42.84012186
9/4/2018 18:05	49.35623635	34.83013453	40.85770141	42.83837541
9/4/2018 18:10	49.35228868	34.83013453	40.85770141	42.83575573
9/4/2018 18:15	49.35097279	34.82828314	40.85353431	42.83182621
9/4/2018 18:20	49.34965689	34.82689459	40.85492335	42.83313605
9/4/2018 18:25	49.34702511	34.83013453	40.85214528	42.83051637
9/4/2018 18:30	49.34307743	34.82689459	40.84890421	42.82527701
9/4/2018 18:35	49.34307743	34.82689459	40.85029324	42.82658685
9/4/2018 18:40	49.34176154	34.82689459	40.83779195	42.82396717
9/4/2018 18:45	49.34000702	34.82272896	40.84612614	42.81305183
9/4/2018 18:50	49.33737523	34.81856332	40.83038378	42.80519279
9/4/2018 18:55	49.33342756	34.81717477	40.83223583	42.81305183
9/4/2018 19:00	49.32816399	34.81717477	40.82760572	42.80912231
9/4/2018 19:05	49.32553221	34.80838065	40.82760572	42.78205228
9/4/2018 19:10	49.32421631	34.81300913	40.82482766	42.80344634
9/4/2018 19:15	49.31719822	34.81162059	40.81927153	42.79034793
9/4/2018 19:20	49.31719822	34.79727228	40.81927153	42.78772825
9/4/2018 19:25	49.31193465	34.80421501	40.81510443	42.78903809
9/4/2018 19:30	49.30930287	34.79866082	40.80075111	42.77681292
9/4/2018 19:35	49.30798698	34.80004937	40.80352917	42.77812276
9/4/2018 19:40	49.30360067	34.80004937	40.80352917	42.76720742
9/4/2018 19:45	49.29570532	34.79866082	40.8049182	42.77026371
9/4/2018 19:50	49.30096889	34.79310664	40.79658401	42.77157355
9/4/2018 19:55	49.29702121	34.79125525	40.80075111	42.75541886
9/4/2018 20:00	49.29307353	34.79125525	40.79658401	42.7567287
9/4/2018 20:05	49.29175764	34.78431252	40.79936207	42.73926416
9/4/2018 20:10	49.28912586	34.78708961	40.7919539	42.75148934
9/4/2018 20:15	49.28737133	34.78708961	40.7919539	42.75148934
9/4/2018 20:20	49.28737133	34.78431252	40.7919539	42.7471232
9/4/2018 20:25	49.28079187	34.78431252	40.78917584	42.740574
9/4/2018 20:30	49.27947598	34.78431252	40.78639778	42.74319368
9/4/2018 20:35	49.27816009	34.78431252	40.78500875	42.73795432
9/4/2018 20:40	49.27421241	34.78292397	40.78500875	42.73533464
9/4/2018 20:45	49.27289652	34.78292397	40.78223068	42.7340248
9/4/2018 20:50	49.27289652	34.78292397	40.78084165	42.73227835
9/4/2018 20:55	49.12990292	34.78431252	40.78084165	42.73096851
